0.05 , 5.355144874416451
0.1 , 5.422019882454313
0.15000000000000002 , 5.503041526807876
0.2 , 5.607212212405313
0.25 , 5.666370873361884
0.30000000000000004 , 5.586635286855203
0.35000000000000003 , 5.656082410586828
0.4 , 5.734531939246628
0.45 , 5.8219838728346
0.5 , 5.885000707331816
0.55 , 5.931298789819566
0.6000000000000001 , 5.837416566997184
0.65 , 5.903005517188163
0.7000000000000001 , 5.977596872307316
0.75 , 6.097200252067338
0.8 , 6.1807940121146645
0.8500000000000001 , 6.250241135846291
0.9 , 6.300397391874686
0.9500000000000001 , 6.356983937137492
1.0 , 6.4367195236441725
